Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Property Type,Latitude,Longitude,City
2800,600,70,2,2,1,1,0,0,1,0,Vila Leopoldina,rent,apartment,-23.5317834,-46.7451035,São Paulo
3500,750,55,1,2,1,1,1,1,1,0,Vila Olimpia,rent,apartment,-23.597991,-46.681437,São Paulo
12000,1200,159,3,4,3,2,0,1,0,0,Consolação,rent,apartment,-23.5536026,-46.6531024,São Paulo
2400,1150,103,3,3,1,2,0,0,1,0,Ipiranga,rent,apartment,-23.579108,-46.605134,São Paulo
1300,408,57,2,2,1,1,0,0,1,0,Pirituba,rent,apartment,0.0,0.0,São Paulo
1700,400,60,2,1,0,1,1,0,0,0,Vila Guilherme,rent,apartment,-23.5100758,-46.6011967,São Paulo
1900,530,50,2,2,1,1,1,0,1,0,Cambuci,rent,apartment,-23.558459,-46.619069,São Paulo
650,302,45,2,2,1,1,0,0,0,0,São Mateus,rent,apartment,-23.608681,-46.463686,São Paulo
5500,2320,165,3,4,3,3,0,0,1,0,Perdizes,rent,apartment,-23.5354676,-46.6706522,São Paulo
550,100,48,2,2,1,1,0,0,0,0,Cidade Tiradentes,rent,apartment,-23.6006,-46.39428,São Paulo
1250,390,45,2,1,0,1,1,0,0,0,Barra Funda,rent,apartment,-23.5053909,-46.6227832,São Paulo
7000,1500,177,3,5,3,3,1,1,1,0,Morumbi,rent,apartment,-23.60693,-46.734629,São Paulo
6000,2192,210,4,5,4,4,0,0,1,0,Morumbi,rent,apartment,-23.630448,-46.733362,São Paulo
12000,4100,300,4,3,2,3,0,0,1,0,Jardim Paulista,rent,apartment,0.0,0.0,São Paulo
2500,500,65,2,2,1,2,0,1,1,0,Barra Funda,rent,apartment,-23.5111017,-46.6935169,São Paulo
2000,600,62,2,2,1,1,0,1,1,0,Santo Amaro,rent,apartment,-23.6487721,-46.702301,São Paulo
1750,850,59,2,1,0,1,0,0,1,0,Tucuruvi,rent,apartment,-23.4872801,-46.600586,São Paulo
2000,1100,85,2,2,1,1,0,0,1,0,Pirituba,rent,apartment,-23.5013128,-46.7555039,São Paulo
6000,1588,138,3,2,1,1,0,0,0,0,Pinheiros,rent,apartment,0.0,0.0,São Paulo
1200,450,50,2,2,1,1,0,0,1,0,Butantã,rent,apartment,-23.586868,-46.765939,São Paulo
1200,577,55,2,2,1,1,1,0,1,0,Água Rasa,rent,apartment,-23.565773,-46.571346,São Paulo
2000,696,50,1,1,0,1,0,0,1,0,Perdizes,rent,apartment,-23.5366607,-46.6674711,São Paulo
1600,570,40,1,1,0,1,0,0,0,0,Santa Cecília,rent,apartment,0.0,0.0,São Paulo
3600,465,38,1,2,1,1,0,1,1,0,Santo Amaro,rent,apartment,-23.626323,-46.700928,São Paulo
4900,1100,133,3,4,3,2,0,0,0,0,Lapa,rent,apartment,-23.523328,-46.699825,São Paulo
16000,3161,230,3,2,1,2,1,1,0,0,Jardim Paulista,rent,apartment,-23.5611782,-46.662377,São Paulo
1200,300,45,2,2,1,1,1,1,1,0,Jardim Helena,rent,apartment,-23.512896,-46.423843,São Paulo
1500,435,50,1,1,0,1,1,0,0,0,Mooca,rent,apartment,-23.5570964,-46.59998,São Paulo
7900,0,153,3,2,1,3,0,1,1,0,Mooca,rent,apartment,0.0,0.0,São Paulo
1250,0,55,2,2,1,1,1,0,0,0,Itaquera,rent,apartment,-23.546233,-46.452881,São Paulo
2200,776,84,2,1,0,1,0,0,0,0,Lapa,rent,apartment,-23.5319998,-46.705418,São Paulo
6000,1100,125,3,2,1,2,0,1,1,0,Vila Leopoldina,rent,apartment,-23.5329871,-46.731198,São Paulo
1600,850,67,2,2,1,1,0,0,1,0,Barra Funda,rent,apartment,-23.5200238,-46.6758981,São Paulo
3800,1100,140,3,2,1,2,0,0,1,0,Campo Grande,rent,apartment,-23.6620108,-46.6923499,São Paulo
850,200,55,2,2,1,1,0,0,0,0,Artur Alvim,rent,apartment,-23.548733,-46.479147,São Paulo
1300,420,51,2,2,1,1,1,0,1,0,Campo Limpo,rent,apartment,-23.64684,-46.758016,São Paulo
1600,1100,73,3,1,0,2,0,0,0,0,Saúde,rent,apartment,-23.6057457,-46.6280028,São Paulo
1200,300,66,3,2,1,1,0,0,0,0,Vila Formosa,rent,apartment,-23.574077,-46.531292,São Paulo
2600,915,74,2,2,1,1,0,0,0,0,Perdizes,rent,apartment,-23.529675,-46.690933,São Paulo
2000,1200,75,2,2,1,2,1,0,1,0,Vila Mariana,rent,apartment,-23.593059,-46.622684,São Paulo
4000,1162,140,4,2,1,1,0,0,1,0,Perdizes,rent,apartment,-23.5354651,-46.6697225,São Paulo
1750,537,75,2,1,0,1,0,1,0,0,Casa Verde,rent,apartment,-23.5124973,-46.6567422,São Paulo
1100,745,60,2,2,1,1,0,0,0,0,Vila Formosa,rent,apartment,-23.564565,-46.536959,São Paulo
1330,670,61,3,2,1,1,0,0,1,0,Campo Grande,rent,apartment,-23.6772864,-46.6836875,São Paulo
1300,649,48,1,2,1,1,0,0,1,0,Campo Belo,rent,apartment,-23.6277,-46.665586,São Paulo
1300,0,55,2,2,1,1,0,0,0,0,José Bonifácio,rent,apartment,-23.545724,-46.447895,São Paulo
6000,1671,100,3,2,1,1,0,1,0,0,Jardim Paulista,rent,apartment,-23.5668725,-46.6575599,São Paulo
2200,700,45,1,2,1,1,0,0,1,0,Moema,rent,apartment,-23.60706,-46.656651,São Paulo
2499,390,39,1,2,1,1,1,0,1,0,Vila Madalena,rent,apartment,-23.546942,-46.695603,São Paulo
1100,355,48,2,1,0,1,0,0,1,0,Cachoeirinha,rent,apartment,-23.4699186,-46.6671853,São Paulo
1500,416,45,2,1,0,1,0,0,0,0,Belém,rent,apartment,-23.5447925,-46.6023886,São Paulo
6000,1500,250,4,5,3,2,1,0,0,0,Cidade Dutra,rent,apartment,-23.714221,-46.704675,São Paulo
3400,2750,100,2,2,1,1,0,1,1,0,Moema,rent,apartment,-23.6051569,-46.6661697,São Paulo
3700,1502,120,3,1,0,2,0,0,0,0,Alto de Pinheiros,rent,apartment,-23.5526475,-46.7194976,São Paulo
1850,500,57,2,2,1,2,0,0,1,0,Belém,rent,apartment,-23.543955,-46.586619,São Paulo
10000,1300,110,2,2,1,2,0,0,1,0,Pinheiros,rent,apartment,-23.5610411,-46.6854455,São Paulo
1700,484,47,2,1,0,1,0,0,1,0,Limão,rent,apartment,-23.5073986053,-46.663318634,São Paulo
1200,430,61,2,1,0,1,0,0,0,0,Tatuapé,rent,apartment,0.0,0.0,São Paulo
2000,0,58,2,2,1,1,1,1,1,0,Vila Guilherme,rent,apartment,-23.510134,-46.602112,São Paulo
3300,650,41,1,2,1,1,0,1,1,0,Brooklin,rent,apartment,-23.6120443,-46.677704,São Paulo
800,482,55,2,2,1,1,1,0,0,0,Tremembé,rent,apartment,-23.45302,-46.625552,São Paulo
1100,0,40,1,1,0,0,0,0,0,0,Vila Maria,rent,apartment,-23.5096768,-46.5749522,São Paulo
14000,1900,289,5,5,4,4,0,0,0,0,Campo Grande,rent,apartment,-23.6574761,-46.6913557,São Paulo
2500,1330,78,2,3,2,2,0,1,1,0,Morumbi,rent,apartment,-23.629648,-46.732418,São Paulo
2500,800,68,3,2,1,2,1,0,1,0,Vila Matilde,rent,apartment,-23.535559,-46.527181,São Paulo
5500,1100,130,3,2,1,2,0,1,1,0,Vila Leopoldina,rent,apartment,-23.5194269,-46.7259161,São Paulo
4500,2333,153,4,4,2,3,0,0,1,0,Vila Sônia,rent,apartment,-23.598029,-46.72027,São Paulo
1100,532,52,2,1,0,1,0,0,0,0,Pirituba,rent,apartment,0.0,0.0,São Paulo
2000,350,54,2,1,0,1,0,1,0,0,Vila Prudente,rent,apartment,-23.5975409,-46.5751884,São Paulo
1100,474,50,2,2,1,1,0,0,0,0,Cursino,rent,apartment,-23.649793,-46.613679,São Paulo
3500,800,62,1,1,0,1,0,1,1,0,Santa Cecília,rent,apartment,-23.5435776,-46.6523811,São Paulo
1400,500,43,1,2,1,1,1,0,0,0,Santa Cecília,rent,apartment,-23.538466,-46.652074,São Paulo
1700,415,64,3,2,0,1,1,0,0,0,Belém,rent,apartment,-23.5351693,-46.5827003,São Paulo
1450,550,60,2,2,1,1,1,0,0,0,Tatuapé,rent,apartment,-23.535908,-46.579609,São Paulo
1604,596,68,2,1,0,1,0,0,1,0,Mooca,rent,apartment,-23.5572358,-46.5905332,São Paulo
1100,600,62,2,2,1,1,1,0,1,0,Campo Limpo,rent,apartment,-23.637436,-46.773016,São Paulo
8000,80,145,4,1,2,3,1,0,1,0,Anhanguera,rent,apartment,-23.523305,-46.651775,São Paulo
1300,650,68,3,1,0,1,0,0,0,0,Penha,rent,apartment,-23.5270853,-46.5293196,São Paulo
3700,1380,107,3,2,1,2,0,0,1,0,Lapa,rent,apartment,-23.5337276,-46.7148282,São Paulo
2850,1700,142,3,4,2,2,0,0,1,0,Vila Matilde,rent,apartment,-23.537767,-46.532222,São Paulo
9500,4200,280,4,5,4,5,0,0,1,0,Pinheiros,rent,apartment,-23.5507452,-46.6996773,São Paulo
1628,842,72,3,2,1,2,0,0,1,0,Vila Andrade,rent,apartment,-23.6358055,-46.7381531,São Paulo
1700,1300,98,3,2,1,2,1,1,1,0,São Lucas,rent,apartment,-23.586676,-46.549042,São Paulo
4199,2278,183,4,3,2,3,0,1,1,0,Perdizes,rent,apartment,-23.5341848,-46.6784252,São Paulo
3000,1500,90,2,2,1,1,0,0,1,0,Perdizes,rent,apartment,-23.535997,-46.6687175,São Paulo
7000,2500,178,4,4,3,4,0,0,1,0,Alto de Pinheiros,rent,apartment,-23.5388583,-46.7132246,São Paulo
1600,0,56,3,2,1,1,0,0,0,0,São Lucas,rent,apartment,-23.58816,-46.543623,São Paulo
1500,305,58,2,1,0,1,1,0,0,0,Mooca,rent,apartment,-23.5569908,-46.5857473,São Paulo
1000,408,70,2,2,1,1,0,0,0,0,Jaçanã,rent,apartment,-23.459836,-46.584563,São Paulo
9500,1400,225,3,2,3,4,1,1,1,0,Tatuapé,rent,apartment,-23.543806,-46.550641,São Paulo
20000,5030,540,4,3,2,4,1,0,1,0,Itaim Bibi,rent,apartment,-23.5848048,-46.6865461,São Paulo
2500,857,115,3,2,1,2,1,0,1,0,Belém,rent,apartment,-23.538282,-46.593159,São Paulo
4500,1800,190,3,3,2,3,0,0,0,0,Vila Sônia,rent,apartment,-23.5991786,-46.7289625,São Paulo
3000,2715,148,3,4,1,2,0,0,1,0,Vila Madalena,rent,apartment,-23.553258,-46.688494,São Paulo
2100,1550,125,4,2,1,2,0,0,1,0,Morumbi,rent,apartment,-23.6152689,-46.7414799,São Paulo
4000,772,96,3,2,1,2,1,1,1,0,Santo Amaro,rent,apartment,-23.6468196,-46.7012713,São Paulo
1300,260,65,2,2,1,1,0,0,0,0,Santana,rent,apartment,-23.494162,-46.634044,São Paulo
6000,0,313,5,8,4,4,1,0,1,0,Medeiros,rent,apartment,-23.599178,-46.728962,São Paulo
2600,480,70,2,2,1,1,0,0,1,0,Lapa,rent,apartment,-23.5183814,-46.7293651,São Paulo
3800,1200,135,3,2,1,2,0,0,0,0,Santa Cecília,rent,apartment,-23.5370837,-46.6594659,São Paulo
6500,1600,154,4,3,2,3,1,0,1,0,Lapa,rent,apartment,-23.532399,-46.703011,São Paulo
1500,600,76,3,1,0,1,0,0,0,0,Freguesia do Ó,rent,apartment,-23.5008318,-46.6996642,São Paulo
10800,3800,380,3,2,1,2,0,0,0,0,Jardim Paulista,rent,apartment,-23.5691681,-46.6569517,São Paulo
1200,455,98,3,2,0,1,0,0,0,0,Butantã,rent,apartment,-23.6045621,-46.7478898,São Paulo
2200,398,70,3,2,1,2,0,0,1,0,Penha,rent,apartment,-23.522395,-46.528109,São Paulo
10000,0,70,1,2,1,1,0,1,0,0,Iguatemi,rent,apartment,-23.5857,-46.6826,São Paulo
8500,2400,276,4,3,2,4,0,0,0,0,Morumbi,rent,apartment,-23.6119404,-46.7064885,São Paulo
1400,442,52,2,2,1,1,1,0,0,0,Socorro,rent,apartment,-23.679101,-46.708413,São Paulo
2500,742,81,2,2,1,2,1,0,0,0,Cambuci,rent,apartment,-23.5702465,-46.6221851,São Paulo
1800,298,54,1,1,0,0,1,0,0,0,Vila Mariana,rent,apartment,-23.590148,-46.6460202,São Paulo
12000,2600,221,4,4,3,4,1,1,1,0,Morumbi,rent,apartment,-23.6184184,-46.7354637,São Paulo
1100,200,47,1,2,1,1,1,0,0,0,Penha,rent,apartment,-23.519551,-46.553027,São Paulo
900,330,45,2,2,1,1,0,0,0,0,Aricanduva,rent,apartment,-23.573798,-46.502189,São Paulo
5000,1600,176,4,5,4,3,0,0,1,0,Tatuapé,rent,apartment,-23.5439464,-46.5678545,São Paulo
2190,560,47,1,1,0,1,0,1,0,0,Vila Mariana,rent,apartment,-23.5807939,-46.6395984,São Paulo
1600,850,70,2,1,0,1,0,0,0,0,Cambuci,rent,apartment,-23.567646,-46.6233418,São Paulo
1300,530,58,2,1,0,1,0,0,1,0,Freguesia do Ó,rent,apartment,-23.4965862,-46.7050434,São Paulo
1800,820,43,1,1,0,1,0,0,0,0,Liberdade,rent,apartment,-23.5643194,-46.6324724,São Paulo
1800,520,60,3,2,1,1,0,0,1,0,Jaguaré,rent,apartment,-23.541949,-46.7527771,São Paulo
15000,2682,220,3,5,4,3,1,1,1,0,Moema,rent,apartment,-23.6038428,-46.6705131,São Paulo
5000,1750,190,3,5,3,3,1,1,1,0,Vila Sônia,rent,apartment,-23.594362,-46.727764,São Paulo
700,150,46,2,2,1,1,0,0,0,0,Cidade Tiradentes,rent,apartment,-23.569245,-46.41746,São Paulo
1100,580,54,2,1,0,1,0,0,0,0,Jaguaré,rent,apartment,-23.5445507,-46.7484719,São Paulo
5500,1150,104,4,3,1,2,0,0,1,0,Moema,rent,apartment,-23.604916,-46.662273,São Paulo
8000,2000,128,2,2,1,3,0,0,1,0,Moema,rent,apartment,-23.600351,-46.6686033,São Paulo
5500,1750,155,3,2,1,2,0,0,1,0,Lapa,rent,apartment,-23.4555549,-46.6699721,São Paulo
1000,600,70,2,2,1,2,0,0,0,0,Jaçanã,rent,apartment,-23.4614,-46.58579,São Paulo
1499,300,55,2,2,1,1,1,0,1,0,Vila Prudente,rent,apartment,-23.597473,-46.57713,São Paulo
1300,0,55,2,2,1,1,0,0,0,0,Capão Redondo,rent,apartment,-23.66035,-46.754093,São Paulo
800,315,40,1,2,1,1,0,0,0,0,Cursino,rent,apartment,-23.626249,-46.619146,São Paulo
1250,400,55,2,2,1,1,1,0,0,0,Cangaíba,rent,apartment,-23.508439,-46.530778,São Paulo
4000,450,45,1,2,1,1,1,1,1,0,Santo Amaro,rent,apartment,-23.626323,-46.700928,São Paulo
1350,300,58,3,2,1,1,0,0,0,0,Jaçanã,rent,apartment,-23.483119,-46.566866,São Paulo
5800,0,65,2,2,1,1,1,1,1,0,Moema,rent,apartment,-23.598056,-46.667193,São Paulo
1200,202,50,1,1,0,1,0,0,0,0,Bom Retiro,rent,apartment,-23.5242936,-46.6424627,São Paulo
1400,50,80,3,2,1,1,0,0,0,0,Anhanguera,rent,apartment,-23.52263,-46.650949,São Paulo
750,50,45,2,2,1,1,0,0,0,0,Cidade Tiradentes,rent,apartment,-23.582514,-46.402498,São Paulo
1800,621,70,3,2,1,1,0,0,0,0,Tatuapé,rent,apartment,-23.563021,-46.560485,São Paulo
3000,1200,53,1,1,0,2,1,1,0,0,Pinheiros,rent,apartment,-23.5592441,-46.6742549,São Paulo
13350,3100,250,4,5,4,4,0,0,1,0,Vila Mariana,rent,apartment,0.0,0.0,São Paulo
2600,843,65,2,2,1,2,1,0,1,0,Lapa,rent,apartment,-23.524711,-46.70936,São Paulo
3200,650,35,1,2,1,1,1,1,1,0,Campo Belo,rent,apartment,-23.615701,-46.671924,São Paulo
1300,395,70,2,2,1,1,0,0,0,0,Limão,rent,apartment,-23.500251,-46.634611,São Paulo
1400,540,55,2,2,1,1,0,0,0,0,Jabaquara,rent,apartment,-23.648817,-46.642752,São Paulo
3200,1270,131,4,2,1,2,0,1,1,0,Pirituba,rent,apartment,-23.5505517,-46.6332925,São Paulo
4500,250,140,3,2,1,3,0,1,1,0,Mooca,rent,apartment,-23.5614661,-46.5907367,São Paulo
860,400,53,3,1,0,1,0,0,0,0,Aricanduva,rent,apartment,0.0,0.0,São Paulo
2800,800,120,3,3,2,2,1,0,1,0,Tatuapé,rent,apartment,-23.533954,-46.571742,São Paulo
3200,1,73,3,2,1,2,0,0,1,0,Jaguaré,rent,apartment,-23.548678,-46.7465474,São Paulo
1500,700,73,3,2,1,1,0,0,0,0,Socorro,rent,apartment,-23.690717,-46.699765,São Paulo
1800,600,45,1,1,0,0,0,0,0,0,Liberdade,rent,apartment,-23.5643292,-46.6390704,São Paulo
1200,360,55,2,1,0,1,0,0,0,0,Ermelino Matarazzo,rent,apartment,-23.501972,-46.5096438,São Paulo
900,0,65,2,2,1,1,0,0,0,0,Ermelino Matarazzo,rent,apartment,-23.488885,-46.468045,São Paulo
13800,2000,170,3,4,3,3,1,0,1,0,Moema,rent,apartment,-23.599121,-46.67263,São Paulo
3750,1470,109,3,2,1,2,0,0,0,0,Bela Vista,rent,apartment,0.0,0.0,São Paulo
2800,643,95,2,3,2,2,0,0,1,0,Morumbi,rent,apartment,-23.6095,-46.737969,São Paulo
5500,1150,110,4,4,1,2,1,0,1,0,Moema,rent,apartment,-23.604916,-46.662273,São Paulo
6000,0,152,2,2,1,1,1,1,0,0,Cidade Tiradentes,rent,apartment,-23.588704,-46.40328,São Paulo
1250,465,52,2,1,0,1,0,0,0,0,Freguesia do Ó,rent,apartment,-23.5006491,-46.6926136,São Paulo
5500,1050,95,3,2,1,2,0,1,1,0,Brooklin,rent,apartment,-23.620537,-46.6948797,São Paulo
13000,1500,101,2,3,2,2,1,0,1,0,Itaim Bibi,rent,apartment,-23.5886849,-46.6832858,São Paulo
1500,200,45,2,1,0,0,0,0,0,0,Mooca,rent,apartment,-23.5561151,-46.6201329,São Paulo
1200,170,52,2,1,0,1,0,0,0,0,Itaquera,rent,apartment,-26.9225117,-49.0607072,São Paulo
2100,490,35,1,1,0,1,0,0,1,0,Saúde,rent,apartment,-23.6181709,-46.6328198,São Paulo
2250,850,35,1,2,1,1,1,1,1,0,Vila Mariana,rent,apartment,-23.59566,-46.648431,São Paulo
2000,5000,280,4,5,4,4,0,0,0,0,Morumbi,rent,apartment,-23.6336052,-46.7319886,São Paulo
2000,500,57,2,2,1,1,1,0,1,0,Ipiranga,rent,apartment,-23.603473,-46.607717,São Paulo
1200,748,48,1,2,1,2,0,1,1,0,Morumbi,rent,apartment,-23.6104549,-46.7420785,São Paulo
2900,550,79,3,2,1,2,0,0,1,0,Água Rasa,rent,apartment,-23.559797,-46.5715481,São Paulo
3300,700,105,3,2,1,2,0,1,1,0,Mooca,rent,apartment,-23.556137,-46.6044715,São Paulo
1200,527,60,2,1,0,1,0,0,0,0,Vila Matilde,rent,apartment,0.0,0.0,São Paulo
2000,1500,136,4,2,1,3,0,0,1,0,Tatuapé,rent,apartment,-23.543004,-46.5670305,São Paulo
12000,0,138,3,3,2,2,1,1,1,0,Pinheiros,rent,apartment,-23.567794,-46.698575,São Paulo
4500,950,140,3,2,1,2,0,1,1,0,Jaraguá,rent,apartment,-23.524673,-46.647439,São Paulo
1300,300,47,2,1,0,1,0,0,1,0,São Mateus,rent,apartment,-23.6124182,-46.4618758,São Paulo
700,0,44,2,2,1,1,0,0,0,0,São Miguel,rent,apartment,-23.506994,-46.46794,São Paulo
1000,10,90,2,2,1,1,0,0,0,0,Vila Matilde,rent,apartment,-23.549016,-46.512358,São Paulo
1600,659,42,1,1,0,1,0,0,0,0,Lapa,rent,apartment,-23.5247118,-46.7093093,São Paulo
2300,10,50,2,1,0,1,0,0,1,0,Mooca,rent,apartment,0.0,0.0,São Paulo
3500,585,84,1,2,1,1,1,0,0,0,Vila Mariana,rent,apartment,-23.581997,-46.645547,São Paulo
1350,400,40,1,1,0,0,0,0,0,0,Bela Vista,rent,apartment,0.0,0.0,São Paulo
1200,0,62,2,1,0,1,0,0,0,0,Butantã,rent,apartment,-23.6032094,-46.7970639,São Paulo
2400,800,65,2,1,0,1,0,0,0,0,Pinheiros,rent,apartment,0.0,0.0,São Paulo
1200,368,45,2,2,1,1,1,0,1,0,Cachoeirinha,rent,apartment,-23.469547,-46.647876,São Paulo
2500,370,63,2,2,1,1,0,0,1,0,Mooca,rent,apartment,-23.549625,-46.611373,São Paulo
2000,700,86,3,2,1,2,0,0,0,0,Vila Leopoldina,rent,apartment,-23.531228,-46.726997,São Paulo
1099,400,85,2,2,1,1,0,0,0,0,Belém,rent,apartment,-23.536996,-46.591994,São Paulo
1200,757,69,2,1,0,0,0,0,0,0,Bela Vista,rent,apartment,0.0,0.0,São Paulo
3500,174,130,2,2,1,1,0,0,0,0,Vila Mariana,rent,apartment,-23.5799474,-46.6512107,São Paulo
1700,415,62,3,1,0,1,0,1,0,0,Brás,rent,apartment,-23.5369443,-46.594066,São Paulo
1500,410,56,3,2,1,1,0,0,0,0,Cangaíba,rent,apartment,-23.502942,-46.508986,São Paulo
1400,350,52,2,2,1,1,1,0,0,0,Penha,rent,apartment,-23.511878,-46.522008,São Paulo
3200,500,30,1,2,1,1,0,1,0,0,Vila Madalena,rent,apartment,-23.546942,-46.695603,São Paulo
800,230,48,1,1,0,0,0,0,1,0,Vila Maria,rent,apartment,-23.5195812,-46.5778242,São Paulo
10000,1100,118,3,4,3,2,0,1,1,0,Campo Belo,rent,apartment,-23.6149937,-46.6736182,São Paulo
3000,1500,110,3,2,1,1,0,0,0,0,Bela Vista,rent,apartment,-23.5693338,-46.6419625,São Paulo
1100,250,54,2,2,1,1,1,0,0,0,São Mateus,rent,apartment,-23.587389,-46.484302,São Paulo
3700,850,50,1,2,1,1,0,1,1,0,Bela Vista,rent,apartment,-23.5524515,-46.6552393,São Paulo
2500,1000,96,3,2,1,2,1,0,0,0,Santana,rent,apartment,-23.4988052,-46.6421412,São Paulo
1500,700,64,2,2,1,1,0,0,1,0,Saúde,rent,apartment,-23.622574,-46.641705,São Paulo
1250,1029,67,2,2,1,1,0,0,0,0,Jabaquara,rent,apartment,-23.6482765,-46.6444717,São Paulo
3500,1007,93,3,2,1,2,0,0,1,0,Saúde,rent,apartment,-23.625409,-46.624245,São Paulo
1200,500,88,3,2,1,1,0,0,0,0,Itaquera,rent,apartment,-23.530534,-46.444307,São Paulo
2078,700,45,1,2,1,1,1,1,1,0,Jardim Paulista,rent,apartment,-23.566038,-46.663137,São Paulo
2800,1846,147,3,4,3,3,0,0,0,0,Tucuruvi,rent,apartment,-23.4831728,-46.613678,São Paulo
5300,1344,70,2,2,1,2,1,0,1,0,Vila Madalena,rent,apartment,-23.553087,-46.69789,São Paulo
1300,476,45,1,1,0,1,0,0,0,0,Santana,rent,apartment,-23.4917984009,-46.6259346008,São Paulo
2400,600,74,3,2,1,2,0,0,0,0,Ipiranga,rent,apartment,-23.5843994,-46.6052552,São Paulo
4200,1900,155,4,4,3,3,0,0,1,0,Campo Belo,rent,apartment,-23.6196743,-46.6787622,São Paulo
1300,450,56,2,1,0,1,0,0,0,0,Vila Sônia,rent,apartment,-23.6023528,-46.7411582,São Paulo
2500,810,107,3,2,1,2,1,0,1,0,Belém,rent,apartment,-23.5387673,-46.5947063,São Paulo
2500,732,76,2,2,1,2,0,0,1,0,Mooca,rent,apartment,-23.5656571,-46.5775852,São Paulo
2800,750,70,2,2,1,2,1,0,0,0,Lapa,rent,apartment,-23.5240118,-46.6916548,São Paulo
3520,1240,110,3,2,1,1,0,0,1,0,Bela Vista,rent,apartment,-23.5658614,-46.6459102,São Paulo
1200,80,38,2,1,0,1,0,0,0,0,Medeiros,rent,apartment,-23.4843683,-46.5840928,São Paulo
1500,420,46,2,1,0,1,0,0,0,0,Belém,rent,apartment,-23.5447925,-46.6023886,São Paulo
5000,3100,220,3,3,2,4,0,0,1,0,Mooca,rent,apartment,-23.571112,-46.590027,São Paulo
1150,950,62,2,2,1,2,1,0,0,0,Aricanduva,rent,apartment,-23.538514,-46.540155,São Paulo
3700,1420,137,3,3,1,1,1,1,1,0,Vila Mariana,rent,apartment,-23.57852,-46.63873,São Paulo
6500,1300,110,2,3,2,2,0,0,1,0,Moema,rent,apartment,-23.6056086,-46.6613576,São Paulo
1100,0,64,2,1,0,1,0,0,0,0,Ermelino Matarazzo,rent,apartment,-23.5031751,-46.4746618,São Paulo
2500,490,57,2,1,0,1,0,0,1,0,Butantã,rent,apartment,-23.5879112,-46.7389004,São Paulo
3100,702,48,1,2,1,1,1,1,1,0,Consolação,rent,apartment,-23.553497,-46.657729,São Paulo
1500,480,50,1,2,1,1,0,0,0,0,Saúde,rent,apartment,-23.609519,-46.63074,São Paulo
2700,970,42,1,1,0,1,0,0,1,0,Santa Cecília,rent,apartment,-23.5416241,-46.6587859,São Paulo
1975,425,56,2,2,1,1,0,0,0,0,Pirituba,rent,apartment,-23.4990251,-46.7251586,São Paulo
1570,0,50,2,2,1,1,0,0,0,0,Brasilândia,rent,apartment,-23.469905,-46.698401,São Paulo
4000,1226,127,3,4,3,2,0,1,1,0,Carrão,rent,apartment,-23.554318,-46.5421407,São Paulo
2850,551,35,1,2,1,1,0,1,1,0,Campo Belo,rent,apartment,-23.6242313,-46.6671828,São Paulo
5700,1100,142,4,3,2,2,0,0,1,0,Vila Leopoldina,rent,apartment,-23.5271479,-46.7355417,São Paulo
2100,1500,160,4,2,1,2,0,0,1,0,Mooca,rent,apartment,-23.565446,-46.5903732,São Paulo
2400,520,42,1,1,0,1,1,0,1,0,Moema,rent,apartment,-23.6088111,-46.6625344,São Paulo
1700,1600,154,3,1,0,1,1,0,0,0,Mooca,rent,apartment,-23.5728216,-46.5877427,São Paulo
2800,800,84,3,1,0,1,0,0,1,0,Moema,rent,apartment,-23.6041196,-46.6643008,São Paulo
1150,350,70,2,2,1,1,0,0,0,0,Rio Pequeno,rent,apartment,-23.573637,-46.777314,São Paulo
2500,625,80,2,2,1,1,1,0,0,0,Vila Curuçá,rent,apartment,-23.54976,-46.631245,São Paulo
1600,800,65,2,2,1,1,0,1,1,0,Jaguaré,rent,apartment,-23.5002428,-46.6276118,São Paulo
2000,790,74,3,2,1,1,1,0,0,0,Saúde,rent,apartment,-23.614254,-46.642544,São Paulo
1500,0,72,3,2,1,1,0,0,0,0,Cidade Dutra,rent,apartment,-23.711691,-46.703879,São Paulo
1700,0,250,3,2,1,0,0,0,0,0,Jabaquara,rent,apartment,-23.6381554,-46.6470193,São Paulo
2200,650,74,3,2,1,2,0,0,0,0,Sacomã,rent,apartment,-23.613999,-46.5974853,São Paulo
2000,812,55,2,1,0,1,0,0,1,0,Lapa,rent,apartment,-23.5325411,-46.7044557,São Paulo
10000,2850,203,4,2,1,3,0,1,1,0,Campo Belo,rent,apartment,-23.6191284,-46.678935,São Paulo
1955,465,65,2,2,1,1,0,0,1,0,Brás,rent,apartment,-23.5457568,-46.6087463,São Paulo
5000,1165,149,3,4,3,2,1,1,1,0,Campo Grande,rent,apartment,-23.665802,-46.696531,São Paulo
6000,650,60,2,2,1,1,0,1,0,0,Pinheiros,rent,apartment,-23.5534006,-46.6749834,São Paulo
1800,633,63,3,2,1,1,1,0,1,0,Cursino,rent,apartment,-23.632667,-46.625136,São Paulo
900,504,80,2,2,1,1,0,0,1,0,Campo Limpo,rent,apartment,-23.653899,-46.76885,São Paulo
1650,648,52,2,2,1,1,1,0,0,0,Liberdade,rent,apartment,-23.55819,-46.63196,São Paulo
1250,450,47,2,1,0,1,1,0,0,0,Limão,rent,apartment,-23.4983692,-46.6800878,São Paulo
